226625490712161, David Luiz, 3670754, http://www.facebook.com/DavidLuizOfficial
109111549169349, Theo Walcott, 2041692, http://www.facebook.com/TheoWalcott
245323855526590, Wayne Rooney, 15998557, http://www.facebook.com/WayneRooney
182818925231656, Ashley Young, 550871, http://www.facebook.com/youngy18
171837192882743, Pepe, 5029449, http://www.facebook.com/Pepe
159206797472454, Fábio Coentrão, 3150018, http://www.facebook.com/OfficialFabioCoentrao
349567325142356, João Moutinho, 313382, http://www.facebook.com/pages/Jo%C3%A3o-Moutinho/349567325142356
314102568643603, Miguel Veloso, 271908, http://www.facebook.com/miguelveloso4
67123654596, Raul Meireles, 991903, http://www.facebook.com/Raul.Meireless
226625490712161, David Luiz, 3670762, http://www.facebook.com/DavidLuizOfficial
109111549169349, Theo Walcott, 2041698, http://www.facebook.com/TheoWalcott
245323855526590, Wayne Rooney, 15998561, http://www.facebook.com/WayneRooney
182818925231656, Ashley Young, 550873, http://www.facebook.com/youngy18
171837192882743, Pepe, 5029453, http://www.facebook.com/Pepe
159206797472454, Fábio Coentrão, 3150025, http://www.facebook.com/OfficialFabioCoentrao
349567325142356, João Moutinho, 313382, http://www.facebook.com/pages/Jo%C3%A3o-Moutinho/349567325142356
314102568643603, Miguel Veloso, 271908, http://www.facebook.com/miguelveloso4
67123654596, Raul Meireles, 991903, http://www.facebook.com/Raul.Meireless
129712633771971, Danny Brown, 139396, http://www.facebook.com/xdannyxbrownx
139690252755044, Nani, 4378472, http://www.facebook.com/Nani
81221197163, Cristiano Ronaldo, 71581639, http://www.facebook.com/Cristiano
280290668726284, Gianluigi Buffon, 2150988, http://www.facebook.com/GianluigiBuffon
32381747990, Giorgio Chiellini, 1228177, http://www.facebook.com/GiorgioChielliniOfficial
326301630738343, Mario Balotelli, 5285379, http://www.facebook.com/pages/Mario-Balotelli/326301630738343
189956894367877, Iker Casillas, 14594064, http://www.facebook.com/Iker.Casillas
173725469344343, Víctor Valdés, 4768370, http://www.facebook.com/valdesvictor1
168375189845177, Gerard Piqué, 10131471, http://www.facebook.com/3GerardPique
120885117945175, Sergio Ramos, 7635393, http://www.facebook.com/SergioRamosOficial
124176134304072, Cesc Fàbregas, 3749153, http://www.facebook.com/cescfabregas
123613977655127, Juan Mata, 3534195, http://www.facebook.com/JuanMataOficial
143253979025868, Manuel Neuer, 2281668, http://www.facebook.com/manuel.neuer
203454076353031, René Adler, 193761, http://www.facebook.com/adler.rene
179553748733372, Roman Weidenfeller, 811318, http://www.facebook.com/pages/Roman-Weidenfeller/179553748733372
181570951874971, Marcel Schmelzer - die offizielle Seite, 284494, http://www.facebook.com/schmelzer.m
102146853181314, Benedikt Höwedes, 175420, http://www.facebook.com/Benedikt.Hoewedes
124037987606288, Mats Hummels, 1102685, http://www.facebook.com/Mats.Hummels
169875889388, Philipp Lahm, 1940441, http://www.facebook.com/PhilippLahm
109539209089913, Per Mertesacker, 911611, http://www.facebook.com/mertesacker.per
149547611758847, Jérôme Boateng Official, 872352, http://www.facebook.com/JeromeBoatengOfficial
199648506727551, Sami Khedira, 2961825, http://www.facebook.com/samikhedira1987
552825254796051, Mesut Özil, 15240240, http://www.facebook.com/mesutoezil
135808799816616, Julian Draxler - die offizielle Seite, 445724, http://www.facebook.com/juliandraxler
310111039010406, Marco Reus, 4074159, http://www.facebook.com/MarcoReus11
249113725102662, Thomas Müller, 2394046, http://www.facebook.com/es.muellert.wieder
210060992360759, Toni Kroos, 1503443, http://www.facebook.com/ToniKroos39
185923878109545, Mario Götze, 4407159, http://www.facebook.com/MarioGoetze.Official
166816530026295, André Schürrle, 584283, http://www.facebook.com/andre.schuerrle
146282788775556, Max Kruse, 36917, http://www.facebook.com/pages/Max-Kruse/146282788775556
135808799816616, Julian Draxler - die offizielle Seite, 445724, http://www.facebook.com/juliandraxler
45769549403, Lewis Holtby, 259311, http://www.facebook.com/lewisholtby18
176063032413299, Leo Messi, 53165909, http://www.facebook.com/LeoMessi
